3146.12,2276.27,-78.75,-63.75
3073.07,2275.82,-75.00,-63.75
2999.69,2275.42,-71.25,-63.75
2926.45,2274.91,-67.50,-63.75
2853.09,2274.40,-63.75,-63.75
2779.77,2273.96,-60.00,-63.75
2706.32,2273.53,-56.25,-63.75
2632.97,2272.98,-52.50,-63.75
2559.46,2272.53,-48.75,-63.75
2486.12,2272.02,-45.00,-63.75
2412.68,2271.41,-41.25,-63.75
2339.26,2270.91,-37.50,-63.75
2265.68,2270.41,-33.75,-63.75
2192.37,2269.85,-30.00,-63.75
2118.67,2269.27,-26.25,-63.75
2045.27,2268.75,-22.50,-63.75
1971.63,2268.24,-18.75,-63.75
1898.30,2267.69,-15.00,-63.75
1824.53,2267.09,-11.25,-63.75
1751.17,2266.53,-7.50,-63.75
1677.44,2265.98,-3.75,-63.75
1604.06,2265.37,0.00,-63.75
1457.01,2264.14,7.50,-63.75
1383.28,2263.47,11.25,-63.75
1309.93,2262.94,15.00,-63.75
1236.25,2262.29,18.75,-63.75
1162.84,2261.67,22.50,-63.75
1089.26,2261.02,26.25,-63.75
1015.88,2260.34,30.00,-63.75
942.33,2259.73,33.75,-63.75
795.56,2258.38,41.25,-63.75
722.31,2257.73,45.00,-63.75
648.82,2257.07,48.75,-63.75
575.53,2256.35,52.50,-63.75
502.10,2255.72,56.25,-63.75
3220.13,2203.54,-82.50,-60.00
3146.82,2203.08,-78.75,-60.00
3073.75,2202.63,-75.00,-60.00
3000.38,2202.16,-71.25,-60.00
2927.14,2201.71,-67.50,-60.00
2853.75,2201.25,-63.75,-60.00
2780.43,2200.79,-60.00,-60.00
2706.94,2200.28,-56.25,-60.00
2633.67,2199.68,-52.50,-60.00
2560.07,2199.14,-48.75,-60.00
2486.83,2198.64,-45.00,-60.00
2413.32,2198.17,-41.25,-60.00
2339.84,2197.65,-37.50,-60.00
2266.35,2197.11,-33.75,-60.00
2192.91,2196.57,-30.00,-60.00
2119.32,2196.03,-26.25,-60.00
2045.91,2195.45,-22.50,-60.00
1972.18,2194.93,-18.75,-60.00
1898.80,2194.38,-15.00,-60.00
1825.13,2193.83,-11.25,-60.00
1751.73,2193.26,-7.50,-60.00
1678.00,2192.65,-3.75,-60.00
1604.59,2192.07,0.00,-60.00
1530.98,2191.49,3.75,-60.00
1457.55,2190.85,7.50,-60.00
1383.81,2190.21,11.25,-60.00
1310.48,2189.60,15.00,-60.00
1236.73,2189.00,18.75,-60.00
1163.36,2188.37,22.50,-60.00
1089.76,2187.74,26.25,-60.00
1016.34,2187.13,30.00,-60.00
942.79,2186.52,33.75,-60.00
869.54,2185.81,37.50,-60.00
796.00,2185.09,41.25,-60.00
722.72,2184.41,45.00,-60.00
649.28,2183.76,48.75,-60.00
575.96,2183.08,52.50,-60.00
502.49,2182.39,56.25,-60.00
429.45,2181.70,60.00,-60.00
3220.84,2130.21,-82.50,-56.25
3147.54,2129.74,-78.75,-56.25
3074.44,2129.22,-75.00,-56.25
3001.07,2128.72,-71.25,-56.25
2927.82,2128.24,-67.50,-56.25
2854.40,2127.70,-63.75,-56.25
2781.07,2127.19,-60.00,-56.25
2707.58,2126.71,-56.25,-56.25
2634.31,2126.19,-52.50,-56.25
2560.69,2125.69,-48.75,-56.25
2487.44,2125.13,-45.00,-56.25
2413.91,2124.62,-41.25,-56.25
2340.49,2124.11,-37.50,-56.25
2266.94,2123.59,-33.75,-56.25
2193.55,2123.08,-30.00,-56.25
2119.94,2122.48,-26.25,-56.25
2046.48,2121.91,-22.50,-56.25
1972.80,2121.38,-18.75,-56.25
1899.37,2120.89,-15.00,-56.25
1825.70,2120.32,-11.25,-56.25
1752.28,2119.72,-7.50,-56.25
1678.57,2119.09,-3.75,-56.25
1605.13,2118.51,0.00,-56.25
1531.53,2117.91,3.75,-56.25
1458.09,2117.30,7.50,-56.25
1384.32,2116.67,11.25,-56.25
1310.97,2116.05,15.00,-56.25
1237.23,2115.46,18.75,-56.25
1163.86,2114.84,22.50,-56.25
1090.20,2114.24,26.25,-56.25
1016.82,2113.59,30.00,-56.25
943.24,2112.93,33.75,-56.25
870.02,2112.23,37.50,-56.25
796.45,2111.55,41.25,-56.25
723.18,2110.94,45.00,-56.25
649.69,2110.30,48.75,-56.25
576.39,2109.60,52.50,-56.25
502.95,2108.91,56.25,-56.25
429.82,2108.29,60.00,-56.25
3221.55,2056.91,-82.50,-52.50
3148.22,2056.41,-78.75,-52.50
3075.13,2055.95,-75.00,-52.50
3001.74,2055.41,-71.25,-52.50
2928.47,2054.92,-67.50,-52.50
2855.05,2054.40,-63.75,-52.50
2781.71,2053.91,-60.00,-52.50
2708.22,2053.48,-56.25,-52.50
2634.91,2053.03,-52.50,-52.50
2561.36,2052.43,-48.75,-52.50
2488.06,2051.80,-45.00,-52.50
2414.51,2051.33,-41.25,-52.50
2341.11,2050.78,-37.50,-52.50
2267.55,2050.22,-33.75,-52.50
2194.19,2049.66,-30.00,-52.50
2120.52,2049.10,-26.25,-52.50
2047.05,2048.56,-22.50,-52.50
1973.42,2048.04,-18.75,-52.50
1899.95,2047.47,-15.00,-52.50
1826.27,2046.94,-11.25,-52.50
1752.85,2046.36,-7.50,-52.50
1679.13,2045.79,-3.75,-52.50
1605.69,2045.19,0.00,-52.50
1532.08,2044.57,3.75,-52.50
1458.63,2043.95,7.50,-52.50
1384.84,2043.32,11.25,-52.50
1311.47,2042.72,15.00,-52.50
1237.73,2042.13,18.75,-52.50
1164.34,2041.54,22.50,-52.50
1090.67,2040.87,26.25,-52.50
1017.32,2040.23,30.00,-52.50
943.72,2039.63,33.75,-52.50
870.47,2038.95,37.50,-52.50
796.91,2038.29,41.25,-52.50
723.63,2037.63,45.00,-52.50
650.14,2036.96,48.75,-52.50
576.83,2036.28,52.50,-52.50
503.38,2035.62,56.25,-52.50
430.25,2034.95,60.00,-52.50
3222.23,1983.35,-82.50,-48.75
3148.90,1982.88,-78.75,-48.75
3075.79,1982.42,-75.00,-48.75
3002.42,1981.90,-71.25,-48.75
2929.12,1981.39,-67.50,-48.75
2855.70,1980.90,-63.75,-48.75
2782.37,1980.35,-60.00,-48.75
2708.87,1979.79,-56.25,-48.75
2635.55,1979.29,-52.50,-48.75
2562.01,1978.76,-48.75,-48.75
2488.68,1978.24,-45.00,-48.75
2415.16,1977.70,-41.25,-48.75
2341.71,1977.17,-37.50,-48.75
2268.17,1976.64,-33.75,-48.75
2194.80,1976.10,-30.00,-48.75
2121.10,1975.55,-26.25,-48.75
2047.64,1975.02,-22.50,-48.75
1974.01,1974.46,-18.75,-48.75
1900.53,1973.90,-15.00,-48.75
1826.85,1973.36,-11.25,-48.75
1753.39,1972.81,-7.50,-48.75
1679.69,1972.20,-3.75,-48.75
1606.26,1971.59,0.00,-48.75
1532.64,1970.95,3.75,-48.75
1459.17,1970.33,7.50,-48.75
1385.37,1969.71,11.25,-48.75
1312.00,1969.10,15.00,-48.75
1238.23,1968.50,18.75,-48.75
1164.85,1967.87,22.50,-48.75
1091.19,1967.27,26.25,-48.75
1017.80,1966.69,30.00,-48.75
944.19,1966.03,33.75,-48.75
870.94,1965.34,37.50,-48.75
797.37,1964.67,41.25,-48.75
724.08,1964.07,45.00,-48.75
650.61,1963.45,48.75,-48.75
577.26,1962.82,52.50,-48.75
503.80,1962.13,56.25,-48.75
430.69,1961.45,60.00,-48.75
3222.90,1910.13,-82.50,-45.00
3149.57,1909.66,-78.75,-45.00
3076.46,1909.13,-75.00,-45.00
3003.07,1908.60,-71.25,-45.00
2929.78,1908.03,-67.50,-45.00
2856.34,1907.49,-63.75,-45.00
2783.01,1907.01,-60.00,-45.00
2709.52,1906.57,-56.25,-45.00
2636.20,1906.00,-52.50,-45.00
2562.65,1905.46,-48.75,-45.00
2489.29,1904.92,-45.00,-45.00
2415.80,1904.32,-41.25,-45.00
2342.32,1903.78,-37.50,-45.00
2268.77,1903.31,-33.75,-45.00
2195.37,1902.79,-30.00,-45.00
2121.71,1902.17,-26.25,-45.00
2048.24,1901.57,-22.50,-45.00
1974.59,1901.01,-18.75,-45.00
1901.10,1900.48,-15.00,-45.00
1827.41,1899.96,-11.25,-45.00
1753.96,1899.40,-7.50,-45.00
1680.25,1898.81,-3.75,-45.00
1606.80,1898.19,0.00,-45.00
1533.19,1897.57,3.75,-45.00
1459.71,1896.95,7.50,-45.00
1385.90,1896.34,11.25,-45.00
1312.54,1895.73,15.00,-45.00
1238.76,1895.08,18.75,-45.00
1165.35,1894.48,22.50,-45.00
1091.71,1893.94,26.25,-45.00
1018.30,1893.38,30.00,-45.00
944.69,1892.66,33.75,-45.00
871.42,1891.97,37.50,-45.00
797.85,1891.35,41.25,-45.00
724.56,1890.71,45.00,-45.00
651.07,1890.08,48.75,-45.00
577.73,1889.45,52.50,-45.00
504.24,1888.73,56.25,-45.00
431.13,1888.09,60.00,-45.00
3223.57,1836.58,-82.50,-41.25
3150.23,1836.15,-78.75,-41.25
3077.13,1835.62,-75.00,-41.25
3003.72,1835.07,-71.25,-41.25
2930.44,1834.53,-67.50,-41.25
2857.00,1833.99,-63.75,-41.25
2783.64,1833.46,-60.00,-41.25
2710.15,1832.93,-56.25,-41.25
2636.84,1832.38,-52.50,-41.25
2563.25,1831.89,-48.75,-41.25
2489.89,1831.40,-45.00,-41.25
2416.40,1830.85,-41.25,-41.25
2342.94,1830.28,-37.50,-41.25
2269.36,1829.72,-33.75,-41.25
2195.97,1829.15,-30.00,-41.25
2122.29,1828.56,-26.25,-41.25
2048.83,1827.97,-22.50,-41.25
1975.17,1827.42,-18.75,-41.25
1901.66,1826.86,-15.00,-41.25
1754.52,1825.82,-7.50,-41.25
1680.82,1825.21,-3.75,-41.25
1607.35,1824.55,0.00,-41.25
1533.72,1823.92,3.75,-41.25
1460.24,1823.29,7.50,-41.25
1386.45,1822.65,11.25,-41.25
1313.08,1822.05,15.00,-41.25
1239.28,1821.46,18.75,-41.25
1165.89,1820.86,22.50,-41.25
1092.22,1820.27,26.25,-41.25
1018.82,1819.64,30.00,-41.25
945.20,1819.02,33.75,-41.25
871.91,1818.39,37.50,-41.25
798.33,1817.73,41.25,-41.25
725.04,1817.11,45.00,-41.25
651.53,1816.48,48.75,-41.25
578.20,1815.86,52.50,-41.25
504.71,1815.24,56.25,-41.25
431.58,1814.53,60.00,-41.25
3224.25,1763.24,-82.50,-37.50
3150.86,1762.74,-78.75,-37.50
3077.79,1762.25,-75.00,-37.50
3004.35,1761.70,-71.25,-37.50
2931.08,1761.15,-67.50,-37.50
2857.64,1760.61,-63.75,-37.50
2784.28,1760.06,-60.00,-37.50
2710.78,1759.54,-56.25,-37.50
2637.47,1759.01,-52.50,-37.50
2563.87,1758.45,-48.75,-37.50
2490.53,1757.87,-45.00,-37.50
2416.99,1757.34,-41.25,-37.50
2343.59,1756.81,-37.50,-37.50
2269.96,1756.24,-33.75,-37.50
2196.56,1755.67,-30.00,-37.50
2122.87,1755.13,-26.25,-37.50
2049.40,1754.56,-22.50,-37.50
1975.75,1753.95,-18.75,-37.50
1902.23,1753.47,-15.00,-37.50
1755.05,1752.32,-7.50,-37.50
1681.38,1751.71,-3.75,-37.50
1607.90,1751.11,0.00,-37.50
1534.26,1750.51,3.75,-37.50
1460.79,1749.89,7.50,-37.50
1386.99,1749.27,11.25,-37.50
1313.62,1748.64,15.00,-37.50
1239.82,1748.04,18.75,-37.50
1166.42,1747.46,22.50,-37.50
1092.73,1746.86,26.25,-37.50
1019.32,1746.26,30.00,-37.50
945.71,1745.62,33.75,-37.50
872.41,1744.98,37.50,-37.50
798.81,1744.34,41.25,-37.50
725.49,1743.75,45.00,-37.50
651.98,1743.13,48.75,-37.50
578.64,1742.45,52.50,-37.50
505.19,1741.74,56.25,-37.50
432.04,1741.14,60.00,-37.50
3224.89,1689.70,-82.50,-33.75
3151.50,1689.23,-78.75,-33.75
3078.43,1688.71,-75.00,-33.75
3004.99,1688.08,-71.25,-33.75
2931.69,1687.52,-67.50,-33.75
2858.27,1686.99,-63.75,-33.75
2784.90,1686.43,-60.00,-33.75
2711.41,1685.88,-56.25,-33.75
2638.08,1685.37,-52.50,-33.75
2564.50,1684.79,-48.75,-33.75
2491.15,1684.19,-45.00,-33.75
2417.61,1683.65,-41.25,-33.75
2344.18,1683.14,-37.50,-33.75
2270.55,1682.62,-33.75,-33.75
2197.15,1682.06,-30.00,-33.75
2123.46,1681.46,-26.25,-33.75
2049.97,1680.88,-22.50,-33.75
1976.32,1680.33,-18.75,-33.75
1902.78,1679.85,-15.00,-33.75
1829.07,1679.29,-11.25,-33.75
1755.61,1678.68,-7.50,-33.75
1681.92,1678.05,-3.75,-33.75
1608.44,1677.39,0.00,-33.75
1534.81,1676.79,3.75,-33.75
1461.33,1676.26,7.50,-33.75
1387.55,1675.66,11.25,-33.75
1314.17,1674.99,15.00,-33.75
1240.35,1674.34,18.75,-33.75
1166.96,1673.78,22.50,-33.75
1093.25,1673.20,26.25,-33.75
1019.85,1672.57,30.00,-33.75
946.21,1671.96,33.75,-33.75
872.93,1671.31,37.50,-33.75
799.30,1670.65,41.25,-33.75
725.98,1670.04,45.00,-33.75
652.47,1669.45,48.75,-33.75
579.12,1668.80,52.50,-33.75
505.65,1668.18,56.25,-33.75
432.52,1667.56,60.00,-33.75
3225.52,1616.35,-82.50,-30.00
3152.16,1615.80,-78.75,-30.00
3079.07,1615.25,-75.00,-30.00
3005.61,1614.72,-71.25,-30.00
2932.32,1614.15,-67.50,-30.00
2858.88,1613.64,-63.75,-30.00
2785.54,1613.07,-60.00,-30.00
2712.04,1612.49,-56.25,-30.00
2638.70,1611.91,-52.50,-30.00
2565.11,1611.34,-48.75,-30.00
2491.75,1610.77,-45.00,-30.00
2418.23,1610.18,-41.25,-30.00
2271.15,1609.10,-33.75,-30.00
2197.74,1608.56,-30.00,-30.00
2124.05,1608.04,-26.25,-30.00
2050.55,1607.46,-22.50,-30.00
1976.89,1606.88,-18.75,-30.00
1903.36,1606.28,-15.00,-30.00
1829.63,1605.72,-11.25,-30.00
1756.16,1605.11,-7.50,-30.00
1682.45,1604.52,-3.75,-30.00
1608.97,1603.94,0.00,-30.00
1535.36,1603.36,3.75,-30.00
1461.88,1602.75,7.50,-30.00
1388.08,1602.16,11.25,-30.00
1314.71,1601.55,15.00,-30.00
1240.88,1600.93,18.75,-30.00
1167.48,1600.32,22.50,-30.00
1093.79,1599.72,26.25,-30.00
1020.37,1599.09,30.00,-30.00
946.71,1598.44,33.75,-30.00
873.45,1597.82,37.50,-30.00
799.80,1597.24,41.25,-30.00
726.47,1596.60,45.00,-30.00
652.96,1596.01,48.75,-30.00
579.62,1595.38,52.50,-30.00
506.15,1594.75,56.25,-30.00
433.02,1594.09,60.00,-30.00
3226.15,1542.76,-82.50,-26.25
3152.79,1542.21,-78.75,-26.25
3079.67,1541.68,-75.00,-26.25
3006.23,1541.13,-71.25,-26.25
2932.95,1540.52,-67.50,-26.25
2859.49,1539.95,-63.75,-26.25
2786.15,1539.45,-60.00,-26.25
2712.65,1538.83,-56.25,-26.25
2639.33,1538.27,-52.50,-26.25
2565.70,1537.67,-48.75,-26.25
2492.35,1537.12,-45.00,-26.25
2418.82,1536.57,-41.25,-26.25
2345.35,1536.02,-37.50,-26.25
2271.73,1535.43,-33.75,-26.25
2198.33,1534.85,-30.00,-26.25
2124.64,1534.29,-26.25,-26.25
2051.13,1533.76,-22.50,-26.25
1977.47,1533.20,-18.75,-26.25
1903.93,1532.62,-15.00,-26.25
1830.21,1532.02,-11.25,-26.25
1756.75,1531.40,-7.50,-26.25
1683.00,1530.80,-3.75,-26.25
1609.51,1530.25,0.00,-26.25
1535.93,1529.62,3.75,-26.25
1462.42,1529.00,7.50,-26.25
1388.64,1528.37,11.25,-26.25
1315.23,1527.81,15.00,-26.25
1241.42,1527.22,18.75,-26.25
1168.01,1526.61,22.50,-26.25
1094.32,1526.00,26.25,-26.25
1020.90,1525.38,30.00,-26.25
947.22,1524.76,33.75,-26.25
873.98,1524.13,37.50,-26.25
800.31,1523.54,41.25,-26.25
726.99,1522.93,45.00,-26.25
653.46,1522.35,48.75,-26.25
580.17,1521.75,52.50,-26.25
506.65,1521.14,56.25,-26.25
433.52,1520.52,60.00,-26.25
3226.78,1469.38,-82.50,-22.50
3153.39,1468.79,-78.75,-22.50
3080.28,1468.24,-75.00,-22.50
3006.85,1467.68,-71.25,-22.50
2933.55,1467.10,-67.50,-22.50
2860.11,1466.50,-63.75,-22.50
2786.75,1465.94,-60.00,-22.50
2713.24,1465.41,-56.25,-22.50
2639.94,1464.89,-52.50,-22.50
2566.29,1464.28,-48.75,-22.50
2492.95,1463.64,-45.00,-22.50
2419.41,1463.09,-41.25,-22.50
2345.96,1462.52,-37.50,-22.50
2272.32,1461.97,-33.75,-22.50
2198.93,1461.39,-30.00,-22.50
2125.23,1460.80,-26.25,-22.50
2051.72,1460.24,-22.50,-22.50
1978.04,1459.68,-18.75,-22.50
1904.53,1459.10,-15.00,-22.50
1830.75,1458.45,-11.25,-22.50
1757.28,1457.87,-7.50,-22.50
1683.58,1457.34,-3.75,-22.50
1610.07,1456.73,0.00,-22.50
1536.47,1456.12,3.75,-22.50
1462.97,1455.53,7.50,-22.50
1389.23,1454.99,11.25,-22.50
1315.77,1454.39,15.00,-22.50
1241.98,1453.76,18.75,-22.50
1168.55,1453.14,22.50,-22.50
1094.88,1452.50,26.25,-22.50
1021.44,1451.92,30.00,-22.50
947.76,1451.33,33.75,-22.50
874.49,1450.70,37.50,-22.50
800.83,1450.07,41.25,-22.50
727.51,1449.45,45.00,-22.50
653.99,1448.85,48.75,-22.50
580.69,1448.23,52.50,-22.50
507.15,1447.65,56.25,-22.50
434.01,1447.09,60.00,-22.50
3227.39,1395.78,-82.50,-18.75
3153.99,1395.19,-78.75,-18.75
3080.90,1394.58,-75.00,-18.75
3007.48,1394.00,-71.25,-18.75
2934.14,1393.42,-67.50,-18.75
2860.72,1392.84,-63.75,-18.75
2787.35,1392.31,-60.00,-18.75
2713.84,1391.72,-56.25,-18.75
2640.50,1391.12,-52.50,-18.75
2566.91,1390.52,-48.75,-18.75
2493.52,1389.96,-45.00,-18.75
2420.00,1389.38,-41.25,-18.75
2346.50,1388.80,-37.50,-18.75
2272.92,1388.22,-33.75,-18.75
2199.51,1387.65,-30.00,-18.75
2125.80,1387.07,-26.25,-18.75
2052.33,1386.48,-22.50,-18.75
1978.66,1385.90,-18.75,-18.75
1905.12,1385.31,-15.00,-18.75
1831.36,1384.74,-11.25,-18.75
1757.86,1384.18,-7.50,-18.75
1684.09,1383.62,-3.75,-18.75
1610.56,1383.04,0.00,-18.75
1537.02,1382.42,3.75,-18.75
1463.50,1381.88,7.50,-18.75
1389.78,1381.29,11.25,-18.75
1316.32,1380.65,15.00,-18.75
1242.53,1379.99,18.75,-18.75
1169.11,1379.38,22.50,-18.75
1095.43,1378.75,26.25,-18.75
1021.98,1378.14,30.00,-18.75
948.32,1377.55,33.75,-18.75
875.00,1376.95,37.50,-18.75
801.37,1376.36,41.25,-18.75
728.03,1375.79,45.00,-18.75
654.51,1375.23,48.75,-18.75
581.20,1374.59,52.50,-18.75
507.67,1373.98,56.25,-18.75
434.50,1373.45,60.00,-18.75
3228.01,1322.33,-82.50,-15.00
3154.59,1321.77,-78.75,-15.00
3081.50,1321.19,-75.00,-15.00
3008.09,1320.57,-71.25,-15.00
2934.75,1319.95,-67.50,-15.00
2861.33,1319.36,-63.75,-15.00
2787.95,1318.82,-60.00,-15.00
2714.40,1318.27,-56.25,-15.00
2641.08,1317.66,-52.50,-15.00
2567.48,1317.10,-48.75,-15.00
2494.10,1316.49,-45.00,-15.00
2420.57,1315.87,-41.25,-15.00
2347.07,1315.28,-37.50,-15.00
2273.51,1314.74,-33.75,-15.00
2200.07,1314.18,-30.00,-15.00
2126.36,1313.53,-26.25,-15.00
2052.92,1312.97,-22.50,-15.00
1537.54,1308.96,3.75,-15.00
1464.04,1308.34,7.50,-15.00
1390.31,1307.70,11.25,-15.00
1316.88,1307.08,15.00,-15.00
1243.08,1306.47,18.75,-15.00
1169.68,1305.85,22.50,-15.00
1095.94,1305.24,26.25,-15.00
1022.53,1304.63,30.00,-15.00
948.86,1304.04,33.75,-15.00
875.55,1303.48,37.50,-15.00
801.92,1302.93,41.25,-15.00
728.57,1302.30,45.00,-15.00
655.05,1301.70,48.75,-15.00
581.72,1301.12,52.50,-15.00
508.20,1300.52,56.25,-15.00
435.04,1299.89,60.00,-15.00
